release_date,ticker,compound_sentiment
2016-06-08,GPS,0.0
2016-06-08,GS,-0.232925
2016-06-08,GT,-0.3818
2016-06-08,HUM,0.0
2016-06-08,INFY,0.4019
2016-06-08,J,0.0
2016-06-08,JNJ,0.5574
2016-06-08,JPM,0.1909
2016-06-08,KMB,0.0
2016-06-08,KO,-0.1025
2016-06-08,LUV,0.6249
2016-06-08,MGM,0.0
2016-06-08,MKC,0.6486
2016-06-08,MMC,0.3182
2016-06-08,MS,-0.5682
2016-06-08,MSFT,-0.3548
2016-06-08,NEE,0.6369
2016-06-08,NKE,-0.4588
2016-06-08,OSK,0.4404
2016-06-08,PBR,-0.23835
2016-06-08,PHM,0.3612
2016-06-08,PM,-0.5574
2016-06-08,PPG,0.0
2016-06-08,RL,-0.27446666666666664
2016-06-08,RTN,0.0
2016-06-08,SCHW,0.4404
2016-06-08,SRPT,0.0
2016-06-08,SSRM,0.0
2016-06-08,STLD,0.5267
2016-06-08,TAP,0.0
2016-06-08,TGT,0.4019
2016-06-08,TM,0.6486
2016-06-08,TSLA,0.12896000000000002
2016-06-08,TXT,0.0
2016-06-08,UAA,0.24914999999999998
2016-06-08,UBSG,0.2732
2016-06-08,UIS,0.4019
2016-06-08,UNH,0.0
2016-06-08,VAR,0.5859
2016-06-08,VZ,0.25723333333333337
2016-06-08,WMT,-0.20413333333333336
2016-06-08,WU,0.0
2016-06-08,WYNN,0.0
2016-06-08,XOM,-0.5305
2016-06-08,YNDX,0.296
2016-06-08,ZBH,0.4019
2016-06-09,AAPL,0.13041111111111114
2016-06-09,AAXN,0.0
2016-06-09,AFL,0.0
2016-06-09,AGN,0.3066
2016-06-09,ALV,0.0
2016-06-09,AMGN,0.5574
2016-06-09,AMZN,0.12418000000000003
2016-06-09,AN,0.1027
2016-06-09,ASML,-0.296
2016-06-09,BA,0.146625
2016-06-09,BAC,0.10197500000000001
2016-06-09,BAX,0.0
2016-06-09,BBQ,0.0
2016-06-09,BEN,0.1779
2016-06-09,BHC,-0.05285000000000001
2016-06-09,BIDU,0.4019
2016-06-09,BJRI,0.0
2016-06-09,BLK,-0.34
2016-06-09,BLL,0.4215
2016-06-09,CAT,0.0
2016-06-09,CBSH,0.3818
2016-06-09,CINF,0.5574
2016-06-09,CLFD,0.3182
2016-06-09,CLMT,0.0
2016-06-09,CMCO,0.8442
2016-06-09,CMCSA,0.4767
2016-06-09,CME,0.2482
2016-06-09,CMG,-0.028599999999999997
2016-06-09,COP,0.3612
2016-06-09,CPB,0.0
2016-06-09,CRI,-0.296
2016-06-09,CTAS,0.0
2016-06-09,CVGW,-0.4019
2016-06-09,CVX,0.2294
2016-06-09,DIS,0.1366
2016-06-09,DISCA,0.3612
2016-06-09,DISH,0.6124
2016-06-09,DOV,0.1027
2016-06-09,DXLG,0.1591
2016-06-09,FCX,-0.296
2016-06-09,FDX,0.0
2016-06-09,GD,0.7003
2016-06-09,GE,-0.11626666666666664
2016-06-09,GM,0.0
2016-06-09,GOLD,0.0
2016-06-09,GOOG,0.17835
2016-06-09,GS,-0.146625
2016-06-09,HRB,0.1531
2016-06-09,IBM,0.4939
2016-06-09,INFY,0.128
2016-06-09,INTU,-0.4404
2016-06-09,JNJ,-0.1779
2016-06-09,JPM,-0.006840000000000013
2016-06-09,KBH,0.0
2016-06-09,LH,-0.0094
2016-06-09,LLY,0.5574
2016-06-09,LMT,0.5859
2016-06-09,MCD,0.3818
2016-06-09,MSFT,0.07060000000000001
2016-06-09,NKE,0.5267
2016-06-09,NOV,-0.5423
2016-06-09,NTES,-0.3182
2016-06-09,NUE,0.0
2016-06-09,PFE,0.5574
2016-06-09,PM,0.0
2016-06-09,RL,0.2553
2016-06-09,SCCO,0.0
2016-06-09,SCHW,-0.21075
2016-06-09,SJM,0.1468
2016-06-09,STZ,0.0
2016-06-09,SYY,0.0
2016-06-09,TECK,0.4215
2016-06-09,TEVA,-0.296
2016-06-09,TGT,0.0
2016-06-09,THC,0.1531
2016-06-09,TM,0.128
2016-06-09,TSLA,-0.039075
2016-06-09,UAA,0.0
2016-06-09,UBSG,0.0
2016-06-09,URBN,-0.4215
2016-06-09,VIAC,0.0
2016-06-09,VLO,-0.17
2016-06-09,VRTX,-0.25
2016-06-09,VZ,0.2023
2016-06-09,WBA,0.0
2016-06-09,WFC,0.1531
2016-06-09,WMB,0.6369
2016-06-09,XOM,-0.212
2016-06-10,AAPL,0.14774
2016-06-10,ADSK,0.0
2016-06-10,AMSF,0.0
2016-06-10,AMZN,0.0
2016-06-10,AOSL,0.65745
2016-06-10,AXP,0.3182
2016-06-10,BA,0.22513333333333332
2016-06-10,BAC,0.0
2016-06-10,BBBY,-0.5423
2016-06-10,BEN,0.1779
2016-06-10,BIIB,-0.4215
2016-06-10,BJRI,0.2006
2016-06-10,BLK,0.0
2016-06-10,BOOM,0.6369
2016-06-10,C,-0.2889
2016-06-10,CME,-0.4939
2016-06-10,CMG,0.0
2016-06-10,COST,0.4019
2016-06-10,CSCO,0.1531
2016-06-10,CVGW,0.6249
2016-06-10,CVX,0.0
2016-06-10,DD,0.34
2016-06-10,DDD,0.3818
2016-06-10,DIS,0.0
2016-06-10,DISH,0.0
2016-06-10,DVN,0.3612
2016-06-10,EIX,0.0
2016-06-10,ETN,0.5719
2016-06-10,FCX,0.0
2016-06-10,FDX,0.0
2016-06-10,GE,-0.296
2016-06-10,GM,0.2231
2016-06-10,GOOG,-0.0507
2016-06-10,GRMN,0.296
2016-06-10,GS,-0.06743333333333333
2016-06-10,HON,0.0
2016-06-10,HRB,-0.2202
2016-06-10,INTC,-0.23916666666666667
2016-06-10,INTU,-0.4404
2016-06-10,JBLU,0.4019
2016-06-10,JNJ,0.2263
2016-06-10,MAS,0.0
2016-06-10,MPC,-0.2732
2016-06-10,MRK,0.0
2016-06-10,NDAQ,0.0
2016-06-10,NEM,0.4754
2016-06-10,NUE,0.0
2016-06-10,RL,0.5159666666666667
2016-06-10,SJM,0.0
2016-06-10,SNV,0.0
2016-06-10,TM,0.0
2016-06-10,TSLA,-0.180025
2016-06-10,TTM,0.128
2016-06-10,URBN,-0.1779
2016-06-10,VIAC,-0.22895
2016-06-10,VMC,-0.128
2016-06-10,WMT,0.0
2016-06-10,XRAY,0.5106
2016-06-11,AAPL,0.2732
2016-06-11,AXP,0.1027
2016-06-11,BA,0.0
2016-06-11,DAL,0.296
2016-06-11,FDX,-0.2263
2016-06-11,ORCL,0.4588
2016-06-12,AAPL,0.134975
2016-06-12,AMZN,0.1779
2016-06-12,ASTE,0.7672
2016-06-12,BA,0.0
2016-06-12,BAC,0.0
2016-06-12,BBBY,0.0
2016-06-12,BIIB,0.3404
2016-06-12,BMY,0.4767
2016-06-12,CME,0.3015
2016-06-12,CVX,0.0
2016-06-12,DVN,0.6486
2016-06-12,EBIX,0.4019
2016-06-12,EIX,0.0
2016-06-12,ENTG,0.6249
2016-06-12,EOG,-0.25
2016-06-12,FCX,0.0
2016-06-12,GE,0.0
2016-06-12,GS,0.0
2016-06-12,HRB,-0.10115
2016-06-12,JBLU,-0.128
2016-06-12,MMC,0.5574
2016-06-12,MS,-0.38634999999999997
2016-06-12,MSFT,-0.038275
2016-06-12,NLOK,0.4019
2016-06-12,NTES,0.0
2016-06-12,PFE,0.0
2016-06-12,PRU,-0.296
2016-06-12,STZ,0.4448
2016-06-12,TAP,0.49274999999999997
2016-06-12,TSLA,0.09866666666666667
2016-06-12,TSN,0.34
2016-06-12,XOM,0.8402
2016-06-13,AAPL,0.02535
2016-06-13,AAWW,-0.5267
2016-06-13,ACN,0.5859
2016-06-13,ALV,0.1027
2016-06-13,AMGN,0.0
2016-06-13,AMSF,0.0
2016-06-13,AMZN,0.0507
2016-06-13,APA,-0.128
2016-06-13,APEI,0.4588
2016-06-13,BAC,0.125
2016-06-13,BDX,0.0
2016-06-13,BEAT,0.2023
2016-06-13,BEN,-0.03620000000000001
2016-06-13,BHC,0.1531
2016-06-13,BIDU,-0.05904999999999999
2016-06-13,BJRI,0.49339999999999995
2016-06-13,BMY,-0.2853333333333334
2016-06-13,BX,0.0
2016-06-13,C,0.0
2016-06-13,CATY,0.0
2016-06-13,CHKP,-0.3818
2016-06-13,CINF,0.14495
2016-06-13,CLFD,0.0
2016-06-13,CME,-0.12504
2016-06-13,COHU,-0.4404
2016-06-13,COP,0.28595
2016-06-13,CPL,0.0
2016-06-13,CRI,0.18295
2016-06-13,CRM,0.3182
2016-06-13,DISCK,0.6249
2016-06-13,DUK,0.35436666666666666
2016-06-13,DXLG,0.0
2016-06-13,ETFC,-0.2732
2016-06-13,ETN,0.0
2016-06-13,FIS,0.0
2016-06-13,GE,0.0
2016-06-13,GILD,0.296
2016-06-13,GOOG,0.20284999999999997
2016-06-13,HON,0.5719
2016-06-13,HSY,0.0
2016-06-13,HUM,-0.3182
2016-06-13,INFY,0.7906
2016-06-13,INTC,-0.296
2016-06-13,ISRG,0.0
2016-06-13,ITW,0.2732
2016-06-13,JPM,0.296
2016-06-13,KIM,0.0
2016-06-13,KLAC,0.0
2016-06-13,KO,0.2023
2016-06-13,LEG,0.34
2016-06-13,LLY,-0.5106
2016-06-13,MCO,0.0
2016-06-13,MMC,0.4019
2016-06-13,MOS,-0.6486
2016-06-13,MRK,0.0
2016-06-13,MSFT,0.12054444444444444
2016-06-13,NFLX,0.0
2016-06-13,NLOK,0.20095
2016-06-13,NOV,-0.2023
2016-06-13,NTES,0.2202
2016-06-13,RCI,0.0
2016-06-13,RDY,0.128
2016-06-13,RL,0.0
2016-06-13,RTN,-0.7184
2016-06-13,SNE,0.128
2016-06-13,SRE,0.7003
2016-06-13,STZ,0.0
2016-06-13,TEVA,-0.296
2016-06-13,TM,0.0
2016-06-13,TSLA,0.44655
2016-06-13,TSN,0.6486
2016-06-13,UIS,0.4215
2016-06-13,USB,0.4767
2016-06-13,UTX,0.4215
2016-06-13,VALE,0.0516
2016-06-13,WFC,0.0
2016-06-13,WMT,0.0
2016-06-13,WPM,0.0
2016-06-13,ZBH,-0.2263
2016-06-14,AAPL,0.08561428571428571
2016-06-14,ABT,0.3243
2016-06-14,AEM,0.2732
2016-06-14,ALV,0.0258
2016-06-14,AMZN,0.0
2016-06-14,AVB,0.2553
2016-06-14,AX,-0.5994
2016-06-14,BA,0.08533333333333333
2016-06-14,BAC,-0.029266666666666673
2016-06-14,BAX,0.6705
2016-06-14,BC,0.0
2016-06-14,BIDU,0.4019
2016-06-14,BKR,0.0
2016-06-14,BLK,0.4047
2016-06-14,BMRC,0.0
2016-06-14,BMY,-0.12972
2016-06-14,CALM,0.4648
2016-06-14,CASY,0.3818
2016-06-14,CATM,0.5267
2016-06-14,CATY,0.1027
2016-06-14,CME,-0.127425
2016-06-14,CORE,0.0
2016-06-14,CRI,0.5106
2016-06-14,CSCO,0.0
2016-06-14,DAL,0.4215
2016-06-14,DD,0.5267
2016-06-14,DIS,-0.3389
2016-06-14,DVN,0.24695
2016-06-14,DXLG,-0.8126
2016-06-14,ECOL,0.0
2016-06-14,ED,0.0
2016-06-14,ETFC,0.4588
2016-06-14,GE,0.17804999999999999
2016-06-14,GM,0.0
2016-06-14,GOOG,-0.6124
2016-06-14,GS,0.11256666666666666
2016-06-14,IBM,0.19855
2016-06-14,INFY,0.0
2016-06-14,INTC,0.0
2016-06-14,J,0.7964
2016-06-14,JBLU,-0.174675
2016-06-14,JCI,0.765
2016-06-14,JPM,-0.018100000000000005
2016-06-14,JWN,0.0
2016-06-14,LLY,0.5106
2016-06-14,LNC,0.0
2016-06-14,MAR,0.4767
2016-06-14,MKC,0.6486
2016-06-14,MRK,-0.6597
2016-06-14,MS,0.0
2016-06-14,MSFT,-0.012355555555555557
2016-06-14,MYL,0.0
2016-06-14,NDAQ,0.7964
2016-06-14,NFLX,0.12605
2016-06-14,NKE,0.296
2016-06-14,NLOK,-0.42669999999999997
2016-06-14,OKE,0.6249
2016-06-14,PAAS,0.5994
2016-06-14,PAYX,0.0
2016-06-14,PBR,0.0
2016-06-14,PG,0.0
2016-06-14,PNC,0.5423
2016-06-14,PPG,0.0
2016-06-14,PSA,0.0
2016-06-14,RTN,0.0
2016-06-14,SCHW,-0.7579
2016-06-14,SJM,0.052875000000000005
2016-06-14,SLB,0.10115
2016-06-14,SSRM,0.0
2016-06-14,SYY,0.0
2016-06-14,TM,0.0
2016-06-14,TSLA,0.0
2016-06-14,UAL,-0.3262
2016-06-14,UNP,0.3818
2016-06-14,VIAC,0.0
2016-06-14,VLO,0.0
2016-06-14,WMB,0.0
2016-06-14,WMT,-0.3825
2016-06-15,AAPL,0.0035400000000000097
2016-06-15,ABT,0.2787
2016-06-15,ADSK,0.1531
2016-06-15,AIG,0.0
2016-06-15,AMKR,0.0
2016-06-15,AMX,0.0
2016-06-15,AMZN,0.14996
2016-06-15,ATVI,0.0
2016-06-15,AVY,0.0
2016-06-15,AXP,0.18103333333333335
2016-06-15,BA,0.0516
2016-06-15,BAC,0.24695
2016-06-15,BAX,0.21075
2016-06-15,BBQ,0.1591
2016-06-15,BIIB,0.0
2016-06-15,BKNG,0.0
2016-06-15,BKR,0.2263
2016-06-15,BLK,0.058925000000000005
2016-06-15,BMRN,-0.5994
2016-06-15,BMY,-0.22123333333333337
2016-06-15,BRKb,0.1298
2016-06-15,BSPM,0.0
2016-06-15,CAG,0.2263
2016-06-15,CATY,-0.296
2016-06-15,CBRE,0.229875
2016-06-15,CF,-0.5563
2016-06-15,CME,-0.09106666666666667
2016-06-15,CMG,0.1909
2016-06-15,COST,0.0
2016-06-15,CSCO,0.0
2016-06-15,CTAS,0.2023
2016-06-15,CTWS,0.3818
2016-06-15,CVX,0.1027
2016-06-15,DD,0.0
2016-06-15,DDD,0.08254999999999998
2016-06-15,DGII,-0.2732
2016-06-15,DIS,0.0
2016-06-15,DOV,-0.2732
2016-06-15,DXC,0.0
2016-06-15,EL,0.296
2016-06-15,ENGIE,0.0
2016-06-15,ETN,0.5719
2016-06-15,FCX,-0.023424999999999994
2016-06-15,FMC,0.25
2016-06-15,GOLD,0.0
2016-06-15,GOOG,0.0
2016-06-15,GS,-0.0876
2016-06-15,GT,0.0
2016-06-15,GWW,0.5423
2016-06-15,HAS,0.0
2016-06-15,HSY,-0.0516
2016-06-15,INTC,-0.1531
2016-06-15,JPM,0.0
2016-06-15,KBH,0.0
2016-06-15,KO,0.0
2016-06-15,KR,0.34
2016-06-15,LEN,0.0
2016-06-15,M,-0.5423
2016-06-15,MAR,0.1779
2016-06-15,MS,0.0
2016-06-15,MSFT,-0.16428571428571428
2016-06-15,NFLX,0.12726666666666667
2016-06-15,NI,0.4939
2016-06-15,NLOK,-0.2553
2016-06-15,PBR,-0.3454
2016-06-15,PEP,0.4939
2016-06-15,PM,-0.34
2016-06-15,PXD,0.0
2016-06-15,RCI,-0.4404
2016-06-15,RDY,0.4019
2016-06-15,SJM,-0.5423
2016-06-15,STZ,0.0
2016-06-15,T,0.4939
2016-06-15,TGT,0.23835
2016-06-15,TM,0.0
2016-06-15,TSLA,0.0
2016-06-15,UTX,0.0772
2016-06-15,WFC,0.10115
2016-06-15,WHR,0.0
2016-06-15,WMB,0.2263
2016-06-15,YNDX,0.0
2016-06-15,YUM,0.0
2016-06-16,AAPL,0.07277777777777777
2016-06-16,AEIS,0.0
2016-06-16,AFSIM,0.0
2016-06-16,AGN,0.5574
2016-06-16,AMSF,0.4939
2016-06-16,AMZN,0.296
2016-06-16,AOSL,0.25
2016-06-16,ASR,0.0
2016-06-16,ATGE,0.3182
2016-06-16,BAC,0.06741250000000001
2016-06-16,BAX,0.0
2016-06-16,BBBY,0.1779
2016-06-16,BBQ,0.0
2016-06-16,BHC,-0.296
2016-06-16,BIDU,0.12753333333333336
2016-06-16,BMY,0.2787
2016-06-16,BSPM,0.0
2016-06-16,CARB,0.1027
2016-06-16,CINF,0.4404
2016-06-16,CLFD,0.4019
2016-06-16,CME,-0.10686666666666667
2016-06-16,COKE,0.0
2016-06-16,COP,0.0
2016-06-16,CPL,0.0
2016-06-16,CRI,0.08895
2016-06-16,CYTK,0.4404
2016-06-16,DCMYY,0.5719
2016-06-16,DIS,0.040425
2016-06-16,DISCA,0.0
2016-06-16,DLTR,0.2732
2016-06-16,DOW,0.0
2016-06-16,DUK,0.0
2016-06-16,DVN,0.4754
2016-06-16,EL,0.0
2016-06-16,ENGIE,-0.296
2016-06-16,EQIX,0.2716
2016-06-16,FDX,0.0
2016-06-16,FSLR,0.34
2016-06-16,GILD,0.5106
2016-06-16,GIS,0.0
2016-06-16,GM,0.743
2016-06-16,GOOG,-0.10066666666666664
2016-06-16,GS,-0.20386666666666664
2016-06-16,HUM,-0.3902
2016-06-16,IBN,0.128
2016-06-16,INTC,0.28595
2016-06-16,JBL,0.0
2016-06-16,KO,-0.2202
2016-06-16,KR,0.0
2016-06-16,LMT,0.5719
2016-06-16,M,-0.25
2016-06-16,MET,-0.7184
2016-06-16,MO,0.5574
2016-06-16,MRK,-0.09303333333333332
2016-06-16,MS,-0.0516
2016-06-16,MSFT,0.051842857142857135
2016-06-16,MU,-0.08895
2016-06-16,NBL,0.8225
2016-06-16,NEE,0.2732
2016-06-16,NEM,0.35015
2016-06-16,NFLX,0.34
2016-06-16,NLOK,0.10115
2016-06-16,ORCL,0.0
2016-06-16,OSK,0.0
2016-06-16,PEP,0.0
2016-06-16,PLD,0.0
2016-06-16,PM,0.0
2016-06-16,PPG,0.0
2016-06-16,SOHU,-0.2732
2016-06-16,TCOM,0.0
2016-06-16,TGT,0.0516
2016-06-16,TM,-0.1027
2016-06-16,UAA,0.0
2016-06-16,UAL,0.0
2016-06-16,UBSG,-0.11333333333333334
2016-06-16,VIAC,0.128
2016-06-16,WMT,-0.07543333333333334
2016-06-16,XOM,0.0
2016-06-17,AAPL,0.024924999999999996
2016-06-17,ABT,0.0
2016-06-17,ADBE,0.2023
2016-06-17,AGN,0.2732
2016-06-17,AMZN,0.0516
2016-06-17,AN,0.0772
2016-06-17,ASML,0.0
2016-06-17,AZO,0.0
2016-06-17,BA,0.0
2016-06-17,BAC,0.23585
2016-06-17,BC,0.0
2016-06-17,BJRI,0.34
2016-06-17,BK,-0.296
2016-06-17,BSX,0.128
2016-06-17,C,0.0
2016-06-17,CENT,0.0
2016-06-17,CMG,-0.4019
2016-06-17,CVX,-0.06574999999999998
2016-06-17,DCMYY,0.5106
2016-06-17,DD,0.0
2016-06-17,DIS,-0.148
2016-06-17,DXLG,-0.6705
2016-06-17,FDX,-0.10424999999999998
2016-06-17,GOOG,0.2023
2016-06-17,GS,-0.143
2016-06-17,JNJ,-0.6597
2016-06-17,LBTYA,0.0
2016-06-17,LEN,-0.7351
2016-06-17,MS,-0.34
2016-06-17,MSFT,0.0
2016-06-17,NEM,-0.2202
2016-06-17,NFLX,0.07213333333333334
2016-06-17,NKE,0.296
2016-06-17,NLOK,0.34
2016-06-17,PEP,0.5859
2016-06-17,PHM,0.0
2016-06-17,PPG,0.3818
2016-06-17,SJM,0.0
2016-06-17,SPG,0.5719
2016-06-17,SRCL,-0.4215
2016-06-17,TGT,-0.128
2016-06-17,TSLA,0.0
2016-06-17,TTM,0.4019
2016-06-17,UBSG,-0.18566666666666665
2016-06-17,VLO,-0.4215
2016-06-17,VRSN,0.2023
2016-06-17,VZ,0.0
2016-06-17,WHR,0.1531
2016-06-17,XOM,0.0
2016-06-18,APA,0.0
2016-06-18,MSFT,0.0
2016-06-19,AAPL,0.05303333333333333
2016-06-19,AMZN,-0.8555
2016-06-19,ANF,0.296
2016-06-19,ATI,0.0
2016-06-19,AZO,0.0
2016-06-19,BA,-0.027149999999999994
2016-06-19,BAC,0.12765
2016-06-19,BHC,0.34
2016-06-19,BMY,0.1366
2016-06-19,CAG,0.7351
2016-06-19,CAT,-0.6369
2016-06-19,CME,0.0
2016-06-19,CNMD,0.5106
2016-06-19,CRI,0.4019
2016-06-19,CVTI,0.5106
2016-06-19,CVX,-0.7845
2016-06-19,DISH,0.0
2016-06-19,DVN,0.3612
2016-06-19,EBIX,-0.3182
2016-06-19,ETR,0.0
2016-06-19,GL,0.4939
2016-06-19,GOOG,-0.2732
2016-06-19,HUM,-0.4404
2016-06-19,IBM,0.0772
2016-06-19,KO,0.0
2016-06-19,MSFT,0.4939
2016-06-19,MU,0.6486
2016-06-19,NEM,0.0
2016-06-19,NFLX,-0.3612
2016-06-19,NLOK,-0.5994
2016-06-19,QCOM,0.0
2016-06-19,SEE,0.128
2016-06-19,SJM,0.5106
2016-06-19,VALE,0.5106
2016-06-19,VZ,0.0
2016-06-19,WFC,0.5106
2016-06-19,WHR,0.4939
2016-06-20,AAPL,0.010018750000000003
2016-06-20,ABT,0.0
2016-06-20,AEE,0.0
2016-06-20,AEIS,0.1531
2016-06-20,AMKR,0.4215
2016-06-20,AMOT,0.0
2016-06-20,AMZN,0.4404
2016-06-20,ASTE,0.0
2016-06-20,ATI,0.0
2016-06-20,BA,0.3086333333333333
2016-06-20,BAC,-0.14985
2016-06-20,BAX,0.05853333333333335
2016-06-20,BBQ,-0.2263
2016-06-20,BLK,0.2023
2016-06-20,BMY,0.2553
2016-06-20,CAG,0.0
2016-06-20,CAT,0.5994
2016-06-20,CBRE,0.4404
2016-06-20,CLFD,-0.296
2016-06-20,CME,0.0609
2016-06-20,CRI,0.4325666666666666
2016-06-20,DIS,0.0
2016-06-20,DRI,0.0
2016-06-20,DVN,0.31720000000000004
2016-06-20,DXLG,0.7964
2016-06-20,EXPE,-0.5574
2016-06-20,FII,0.5106
2016-06-20,GE,0.11885
2016-06-20,GILD,0.4767
2016-06-20,GL,0.6597
2016-06-20,GM,0.128
2016-06-20,GOOG,0.45855
2016-06-20,GRMN,0.0
2016-06-20,GS,-0.0808
2016-06-20,HMC,0.1027
2016-06-20,HUM,0.0
2016-06-20,IBM,0.4939
2016-06-20,ICE,0.0
2016-06-20,INTC,0.5106
2016-06-20,JEF,0.0
2016-06-20,JNJ,0.10115
2016-06-20,JPM,0.0
2016-06-20,KMX,-0.1531
2016-06-20,KO,0.1591
2016-06-20,L,0.7713
2016-06-20,LEN,0.3538
2016-06-20,LNC,0.3182
2016-06-20,MAS,0.2553
2016-06-20,MRO,0.0
2016-06-20,MS,0.125
2016-06-20,MSFT,0.16977142857142855
2016-06-20,NEM,-0.6597
2016-06-20,NFLX,0.0
2016-06-20,NTES,0.5106
2016-06-20,NWL,0.4019
2016-06-20,OI,0.6908
2016-06-20,PAAS,0.0
2016-06-20,PRU,0.0
2016-06-20,PXD,0.0
2016-06-20,QCOM,0.10115
2016-06-20,RAMP,0.2732
2016-06-20,RL,0.3818
2016-06-20,RS,0.0
2016-06-20,SBUX,-0.4404
2016-06-20,SCCO,0.0
2016-06-20,STLD,0.2732
2016-06-20,STZ,0.15175
2016-06-20,TEVA,0.0
2016-06-20,TFC,0.3818
2016-06-20,TMO,0.0
2016-06-20,TSLA,0.0
2016-06-20,TTM,0.4019
2016-06-20,UAL,0.4215
2016-06-20,UIS,0.1779
2016-06-20,VALE,-0.06936666666666667
2016-06-20,VIAC,-0.4588
2016-06-20,VMW,0.128
2016-06-20,VZ,0.0
2016-06-20,WBA,-0.6249
2016-06-20,WHR,0.765
2016-06-20,WMB,0.4019
2016-06-20,WMT,0.2408666666666667
2016-06-20,WYNN,0.6808
2016-06-20,XOM,0.0
2016-06-21,AA,-0.125
2016-06-21,AAPL,-0.1489625
2016-06-21,ACIW,0.0
2016-06-21,ACN,0.10115
2016-06-21,ADBE,0.0
2016-06-21,AFSIM,0.6369
2016-06-21,AGN,0.0
2016-06-21,AIMC,0.0
2016-06-21,AIZ,-0.4019
2016-06-21,AMKR,0.0
2016-06-21,AMZN,-0.0759
2016-06-21,APOG,0.0
2016-06-21,ARGO,0.0018
2016-06-21,ASML,0.0
2016-06-21,ASTE,0.0
2016-06-21,BA,-0.02066
2016-06-21,BAC,-0.006616666666666669
2016-06-21,BJRI,0.6369
2016-06-21,BK,-0.3182
2016-06-21,BMRC,0.1779
2016-06-21,BMY,0.2787
2016-06-21,CHTR,0.4391
2016-06-21,CI,0.0
2016-06-21,CLFD,0.0
2016-06-21,CME,-0.06653333333333332
2016-06-21,CMI,0.0
2016-06-21,COST,0.0
2016-06-21,CPB,0.0
2016-06-21,CRM,0.296
2016-06-21,CTRN,-0.7579
2016-06-21,DIS,0.0
2016-06-21,DRI,-0.3818
2016-06-21,DTE,0.0
2016-06-21,DXLG,0.0
2016-06-21,EOG,0.4019
2016-06-21,ETR,0.0
2016-06-21,EXPE,0.0
2016-06-21,FDX,0.09620000000000004
2016-06-21,FII,0.0
2016-06-21,GM,0.3182
2016-06-21,GOOG,-0.07524285714285714
2016-06-21,GPC,0.0
2016-06-21,GS,-0.08905
2016-06-21,HMC,0.3612
2016-06-21,HUM,0.23156666666666667
2016-06-21,INTC,0.0
2016-06-21,IPG,0.0
2016-06-21,ISRG,-0.743
2016-06-21,J,0.5719
2016-06-21,JNJ,0.4404
2016-06-21,JPM,-0.1858
2016-06-21,KBH,0.5305
2016-06-21,KMX,-0.1951
2016-06-21,KR,0.0
2016-06-21,LEG,0.7096
2016-06-21,LEN,0.09035000000000001
2016-06-21,LH,0.3818
2016-06-21,LMT,0.5719
2016-06-21,LOW,0.7351
2016-06-21,MAR,0.0
2016-06-21,MCD,0.0
2016-06-21,MCHP,0.5149
2016-06-21,MS,0.0
2016-06-21,MSFT,-0.16463333333333333
2016-06-21,MU,0.0
2016-06-21,NEE,0.0
2016-06-21,NEM,0.4466
2016-06-21,NFLX,-0.05103333333333334
2016-06-21,NTES,0.3506
2016-06-21,NTTYY,0.3818
2016-06-21,OI,-0.34
2016-06-21,PM,0.0
2016-06-21,PXD,0.3612
2016-06-21,QCOM,0.0
2016-06-21,RCI,0.0
2016-06-21,SBUX,-0.296
2016-06-21,SJM,0.5594
2016-06-21,STZ,0.0
2016-06-21,T,0.0
2016-06-21,TIF,0.0
2016-06-21,TSLA,0.10705
2016-06-21,TTM,-0.04915
2016-06-21,UAA,-0.13954999999999998
2016-06-21,UAL,-0.016733333333333305
2016-06-21,VZ,0.0
2016-06-21,WFTLF,-0.128
2016-06-21,WMT,0.16463333333333333
2016-06-21,WU,0.0
2016-06-21,WYNN,0.0
2016-06-22,AAPL,0.13555999999999999
2016-06-22,ACN,0.5106
2016-06-22,ADBE,0.037399999999999996
2016-06-22,ALGT,-0.3612
2016-06-22,AMOT,0.4404
2016-06-22,AMSF,0.8689
2016-06-22,AMZN,0.1779
2016-06-22,APOG,0.0
2016-06-22,ATI,0.2553
2016-06-22,AXP,0.0
2016-06-22,BA,0.3612
2016-06-22,BAC,0.4215
2016-06-22,BAX,0.4767
2016-06-22,BBBY,0.026175000000000004
2016-06-22,BKNG,0.6369
2016-06-22,CAG,-0.2732
2016-06-22,CAJ,0.0
2016-06-22,CME,-0.35645000000000004
2016-06-22,CMG,0.0
2016-06-22,CPL,0.296
2016-06-22,CRI,0.0
2016-06-22,CVTI,0.5106
2016-06-22,DCMYY,-0.05794999999999999
2016-06-22,DCTHD,-0.296
2016-06-22,DISH,0.0
2016-06-22,DTE,0.0
2016-06-22,DUK,0.0
2016-06-22,EOG,-0.6369
2016-06-22,EPAC,0.0
2016-06-22,FDX,0.148
2016-06-22,FSLR,0.5267
2016-06-22,GE,0.5574
2016-06-22,GM,0.0
2016-06-22,GOOG,0.05108571428571429
2016-06-22,GS,0.0
2016-06-22,HUM,-0.1381
2016-06-22,INTU,0.0
2016-06-22,ITRI,0.7845
2016-06-22,JNJ,-0.3818
2016-06-22,JPM,0.6705
2016-06-22,KO,0.6249
2016-06-22,LEN,0.4688
2016-06-22,LHX,0.6369
2016-06-22,M,-0.008533333333333335
2016-06-22,MCHP,0.1779
2016-06-22,MCO,-0.6705
