Ticker,Earning Date,^GSPC,^GSPC_pctchange_5,^GSPC_pctchange_21,^GSPC_pctchange_yoy,^RUT,^RUT_pctchange_5,^RUT_pctchange_21,^RUT_pctchange_yoy,^VIX,^VIX_pctchange_5,^VIX_pctchange_21,^VIX_pctchange_yoy,GC=F,GC=F_pctchange_5,GC=F_pctchange_21,GC=F_pctchange_yoy,CL=F,CL=F_pctchange_5,CL=F_pctchange_21,CL=F_pctchange_yoy,^TNX,^TNX_pctchange_5,^TNX_pctchange_21,^TNX_pctchange_yoy,^FVX,^FVX_pctchange_5,^FVX_pctchange_21,^FVX_pctchange_yoy
DIS,2019-11-07,3085.18,1.57,5.68,9.64,1593.99,2.02,7.74,0.75,12.73,-3.71,-31.71,-22.19,1464.2,-3.12,-2.78,19.41,57.15,5.48,8.67,-7.33,1.93,11.46,11.14,-28.69,1.74,11.97,11.61,-31.09
DIS,2020-02-04,3297.59,0.65,1.94,20.45,1656.77,-0.09,-0.25,8.98,16.05,-1.41,14.48,3.08,1550.4,-1.2,0.08,17.97,49.61,-7.24,-21.32,-7.55,1.6,0.56,-13.72,-36.36,1.42,0.49,-13.96,-38.78
DIS,2020-05-05,2868.44,0.18,15.26,-0.54,1273.51,-1.89,21.05,-19.52,33.61,0.12,-28.18,73.96,1704.4,-0.36,4.33,32.79,24.56,99.03,-13.34,-60.0,0.66,4.78,-9.88,-68.01,0.37,1.93,-10.22,-80.24
DIS,2020-08-04,3306.51,2.74,3.99,14.74,1517.21,3.23,5.15,1.01,23.76,-6.6,-14.96,17.8,2001.2,2.91,11.89,35.91,41.7,1.61,2.63,-22.25,0.51,-11.05,-18.64,-66.84,0.19,-22.92,-34.56,-85.93
DIS,2020-11-12,3537.01,0.76,1.39,14.22,1708.47,2.92,5.35,7.53,25.35,-8.09,-3.98,94.25,1872.6,-3.74,-1.51,27.23,41.12,6.01,0.19,-27.57,0.88,7.93,16.29,-51.8,0.4,9.09,20.0,-75.72
DIS,2021-02-11,3916.38,1.15,3.03,16.08,2285.32,3.76,7.39,34.93,21.25,-2.39,-8.92,50.18,1824.9,2.01,-0.98,15.86,58.24,3.57,9.45,13.26,1.16,-1.03,5.56,90.15,0.46,-1.28,1.32,35.19
DIS,2021-05-13,4112.5,-2.12,-0.29,44.17,2170.95,-3.14,-3.42,75.42,23.13,25.77,36.14,-29.07,1823.8,0.46,5.12,4.93,63.82,-1.38,1.06,131.57,1.67,5.77,4.18,172.55,0.84,8.56,0.72,204.36
DOW,2019-04-02,2867.24,1.73,2.67,9.67,1553.32,1.65,-1.4,2.72,13.36,-8.99,-8.68,-36.68,1290.0,-1.85,0.4,-3.21,62.58,4.4,10.58,-1.46,2.48,4.51,-5.49,-15.53,2.29,5.87,-5.48,-17.7
DOW,2019-05-02,2917.52,-0.3,1.75,10.69,1582.65,0.45,1.89,1.78,14.42,8.83,7.93,-9.71,1269.7,-0.48,-1.57,-2.53,61.81,-5.21,-1.23,-9.01,2.55,1.88,2.04,-10.08,2.35,2.48,1.73,-13.85
DOW,2019-07-25,3003.67,0.29,2.96,5.54,1561.45,0.37,2.66,-7.34,12.74,-5.84,-21.74,3.66,1413.9,-0.86,-0.07,14.82,56.02,1.3,-3.13,-19.16,2.07,1.27,3.7,-33.14,1.85,2.71,5.46,-37.85
DOW,2019-10-24,3010.29,0.41,0.85,13.33,1548.49,0.43,-0.14,5.43,13.71,-0.58,-14.1,-45.66,1498.9,0.44,-0.38,22.08,56.23,4.26,-0.46,-15.85,1.77,1.09,5.43,-35.62,1.59,1.86,2.32,-38.73
DOW,2020-01-29,3273.4,-1.46,1.03,22.09,1649.22,-2.09,-1.19,10.91,16.39,26.96,22.04,-7.19,1569.8,0.93,3.7,19.84,53.33,-6.01,-13.59,-1.66,1.59,-8.39,-10.85,-35.75,1.42,-8.87,-10.66,-38.18
DOW,2020-04-30,2912.43,4.1,12.68,-0.17,1310.66,7.96,13.66,-17.19,34.15,-17.47,-36.22,136.82,1684.2,-2.83,6.37,32.65,18.84,14.18,-8.01,-69.52,0.62,4.36,5.96,-68.15,0.34,-5.22,-5.99,-80.14
DOW,2020-07-23,3235.66,0.62,3.33,7.72,1490.2,1.54,3.53,-4.56,26.08,-6.86,-16.86,104.71,1889.1,5.03,6.6,33.61,41.07,0.79,1.73,-26.69,0.58,-7.32,-8.49,-66.4,0.27,-5.67,-11.04,-83.45
DOW,2020-10-22,3453.49,-0.86,6.69,14.72,1630.25,-0.53,12.32,5.28,28.11,4.23,-1.64,105.03,1901.1,-0.11,2.22,26.83,40.64,-0.78,1.78,-27.73,0.85,13.98,27.9,-55.49,0.38,17.55,40.98,-78.26
DOW,2021-01-28,3787.38,-1.7,1.39,15.34,2106.61,-1.63,5.53,27.81,30.21,41.7,39.22,95.03,1837.9,-1.47,-2.09,16.07,52.34,-1.49,9.91,0.38,1.06,-3.12,15.27,66.46,0.43,-0.92,19.11,16.53
DOW,2021-04-22,4134.98,-0.85,5.74,47.79,2232.61,-1.08,2.15,83.9,18.71,12.91,-7.83,-54.78,1781.2,0.89,3.28,2.76,61.43,-3.2,6.35,272.3,1.55,-1.21,-6.39,127.19,0.8,-2.31,-6.31,153.8
DRE,2016-07-27,2166.58,-0.3,8.3,2.75,1218.93,0.76,11.86,-0.87,12.83,9.01,-46.21,2.64,1326.6,0.59,0.31,21.16,41.92,-6.72,-9.52,-11.04,1.51,-3.19,4.05,-25.81,1.1,-0.09,9.66,-19.64
DRE,2016-10-26,2139.43,-0.23,-0.95,2.35,1204.75,-1.46,-3.34,2.21,14.24,-1.18,8.7,-0.63,1264.8,-0.24,-5.59,10.25,49.18,-4.69,7.08,6.77,1.79,2.46,11.32,-21.11,1.3,4.75,12.63,-25.94
DRE,2017-01-25,2298.37,1.17,1.65,22.06,1382.44,1.76,1.45,37.86,10.81,-13.38,-5.42,-53.22,1197.3,-1.16,6.07,6.74,52.75,3.27,-0.38,67.73,2.52,2.6,1.86,34.92,1.99,1.74,1.27,46.75
DRE,2017-04-26,2387.45,2.11,1.96,13.95,1419.43,3.83,4.58,22.98,10.85,-27.33,-13.2,-21.21,1262.1,-1.51,0.53,1.87,49.62,-1.63,3.96,16.37,2.31,3.12,-3.55,46.36,1.84,3.56,-4.87,67.73
DRE,2017-07-26,2477.83,0.16,1.59,14.37,1442.28,0.04,1.81,18.32,9.6,-1.94,-3.03,-25.18,1249.0,0.63,0.22,-5.33,48.75,3.46,12.38,13.03,2.28,0.71,-0.87,41.3,1.82,-0.05,-3.34,58.02
DRE,2017-10-25,2557.15,-0.16,2.42,19.52,1493.48,-0.77,2.51,23.97,11.23,11.52,10.42,-21.14,1275.4,-0.35,-1.67,0.28,52.18,0.27,0.58,4.44,2.44,5.3,5.07,-2.47,2.06,4.1,6.64,2.9
DRE,2018-01-31,2823.81,-0.48,5.62,23.88,1574.98,-1.67,2.57,15.7,13.54,18.05,22.64,14.65,1339.0,-1.25,2.5,11.07,64.73,-1.34,7.13,20.14,2.72,3.78,9.85,15.74,2.52,4.3,10.46,34.4
DRE,2018-04-25,2639.4,-2.56,-0.72,10.55,1550.47,-2.09,0.44,9.23,17.84,14.36,-15.17,64.42,1321.2,-2.22,-2.45,4.68,68.05,-0.61,3.81,37.14,3.02,3.77,10.32,37.58,2.84,2.72,10.66,56.46
DRE,2018-07-25,2846.07,1.08,4.75,14.86,1685.2,-0.39,1.67,16.84,12.29,1.57,-29.08,28.02,1231.4,0.42,-2.7,-1.41,69.3,0.79,1.79,42.15,2.94,3.13,3.05,31.72,2.81,2.7,3.04,52.11
DRE,2018-10-24,2656.1,-5.45,-8.9,3.87,1468.7,-7.61,-14.05,-1.66,25.23,45.0,103.14,124.67,1227.8,0.34,2.32,-3.73,66.82,-4.2,-7.55,28.06,3.12,-1.61,2.23,29.41,2.96,-1.98,0.54,34.79
DRE,2019-01-30,2681.05,1.6,7.86,-5.01,1486.94,2.25,11.14,-6.06,17.66,-9.53,-37.69,19.41,1309.9,2.09,2.34,-1.91,54.23,3.06,19.63,-15.92,2.69,-0.63,1.35,-3.2,2.5,-1.73,0.85,-3.88
DRE,2019-04-24,2927.25,0.69,4.61,11.11,1588.13,0.34,4.98,2.24,13.14,7.88,-19.53,-27.08,1275.5,0.23,-3.51,-4.2,65.89,2.87,12.02,-2.67,2.52,-2.7,4.47,-12.28,2.32,-3.58,3.21,-15.6
DRE,2019-07-31,2980.38,-1.3,0.54,5.83,1574.61,-0.37,0.51,-5.76,16.12,33.55,14.65,25.64,1426.1,0.23,2.92,16.54,58.58,4.83,-0.86,-14.81,2.02,-2.56,-1.32,-34.38,1.84,-0.54,0.11,-37.7
DRE,2019-10-30,3046.77,1.41,3.62,13.57,1572.85,1.29,5.32,4.39,12.33,-11.99,-33.57,-47.19,1493.2,0.22,0.76,22.13,55.06,-1.63,2.69,-16.8,1.8,1.81,18.68,-29.6,1.64,3.15,22.99,-30.87
DRE,2020-01-29,3273.4,-1.46,1.03,22.09,1649.22,-2.09,-1.19,10.91,16.39,26.96,22.04,-7.19,1569.8,0.93,3.7,19.84,53.33,-6.01,-13.59,-1.66,1.59,-8.39,-10.85,-35.75,1.42,-8.87,-10.66,-38.18
DRE,2020-04-29,2939.51,5.01,11.91,0.54,1360.76,13.25,17.48,-13.68,31.23,-25.61,-45.29,111.01,1703.4,-1.46,5.02,32.93,15.06,9.29,-25.04,-76.32,0.63,2.28,6.81,-68.27,0.36,-1.9,-1.36,-79.28
DRE,2020-07-29,3258.44,-0.54,6.72,9.33,1500.63,0.7,5.59,-4.7,24.1,-0.9,-24.17,49.5,1953.5,4.8,10.07,36.98,41.27,-1.5,3.95,-29.55,0.58,-0.52,-13.45,-64.78,0.25,-4.89,-13.95,-83.11
DRE,2020-10-28,3271.03,-4.79,-1.93,7.36,1543.28,-3.77,2.56,-1.88,40.28,40.59,53.33,226.68,1876.2,-2.51,-0.96,25.65,37.39,-6.6,-4.84,-32.09,0.78,-7.9,12.21,-58.5,0.33,-11.2,16.84,-80.07
DRE,2021-01-27,3750.77,-2.62,1.29,14.58,2108.7,-2.4,5.23,27.86,37.21,72.43,72.83,127.03,1844.9,-1.13,-1.86,17.52,52.85,-0.73,9.58,-0.9,1.01,-8.57,10.58,45.27,0.41,-8.95,12.74,8.53
DRE,2021-04-28,4183.18,0.23,5.34,42.31,2304.16,2.88,6.74,69.33,17.28,-1.26,-16.68,-44.67,1773.2,-1.07,3.57,4.1,63.86,4.09,3.74,324.04,1.62,4.25,-3.51,148.09,0.86,7.73,-4.74,198.96
DTE,2016-07-26,2169.18,0.25,6.47,3.63,1216.86,1.37,7.92,-0.63,13.05,9.02,-49.34,-2.9,1320.7,-0.81,0.05,21.34,42.92,-3.87,-9.91,-11.54,1.56,-1.08,5.04,-24.13,1.14,0.0,12.56,-17.24
DTE,2016-10-26,2139.43,-0.23,-0.95,2.35,1204.75,-1.46,-3.34,2.21,14.24,-1.18,8.7,-0.63,1264.8,-0.24,-5.59,10.25,49.18,-4.69,7.08,6.77,1.79,2.46,11.32,-21.11,1.3,4.75,12.63,-25.94
DTE,2017-02-09,2307.87,1.18,1.72,26.18,1378.53,1.55,0.56,44.54,10.88,-8.8,-5.31,-61.34,1235.1,1.51,4.3,3.38,53.0,-1.01,4.29,93.08,2.39,-3.85,0.63,34.48,1.87,-3.26,-0.74,54.16
DTE,2017-04-26,2387.45,2.11,1.96,13.95,1419.43,3.83,4.58,22.98,10.85,-27.33,-13.2,-21.21,1262.1,-1.51,0.53,1.87,49.62,-1.63,3.96,16.37,2.31,3.12,-3.55,46.36,1.84,3.56,-4.87,67.73
DTE,2017-07-26,2477.83,0.16,1.59,14.37,1442.28,0.04,1.81,18.32,9.6,-1.94,-3.03,-25.18,1249.0,0.63,0.22,-5.33,48.75,3.46,12.38,13.03,2.28,0.71,-0.87,41.3,1.82,-0.05,-3.34,58.02
DTE,2017-10-25,2557.15,-0.16,2.42,19.52,1493.48,-0.77,2.51,23.97,11.23,11.52,10.42,-21.14,1275.4,-0.35,-1.67,0.28,52.18,0.27,0.58,4.44,2.44,5.3,5.07,-2.47,2.06,4.1,6.64,2.9
DTE,2018-02-16,2732.22,4.3,-2.35,16.21,1543.55,4.45,-2.1,10.26,19.46,-33.04,59.25,69.36,1353.2,3.05,2.05,9.34,61.68,4.19,-3.55,15.51,2.88,1.7,9.64,28.61,2.63,4.37,8.47,49.2
DTE,2018-04-25,2639.4,-2.56,-0.72,10.55,1550.47,-2.09,0.44,9.23,17.84,14.36,-15.17,64.42,1321.2,-2.22,-2.45,4.68,68.05,-0.61,3.81,37.14,3.02,3.77,10.32,37.58,2.84,2.72,10.66,56.46
DTE,2018-07-25,2846.07,1.08,4.75,14.86,1685.2,-0.39,1.67,16.84,12.29,1.57,-29.08,28.02,1231.4,0.42,-2.7,-1.41,69.3,0.79,1.79,42.15,2.94,3.13,3.05,31.72,2.81,2.7,3.04,52.11
DTE,2018-10-24,2656.1,-5.45,-8.9,3.87,1468.7,-7.61,-14.05,-1.66,25.23,45.0,103.14,124.67,1227.8,0.34,2.32,-3.73,66.82,-4.2,-7.55,28.06,3.12,-1.61,2.23,29.41,2.96,-1.98,0.54,34.79
DTE,2019-02-07,2706.05,0.07,5.11,0.91,1505.63,0.41,5.54,-0.16,16.37,-1.21,-20.03,-40.97,1309.4,-0.78,2.04,-0.17,52.64,-2.14,5.75,-14.81,2.65,-1.45,-1.81,-4.95,2.46,-1.99,-2.65,-6.18
DTE,2019-04-24,2927.25,0.69,4.61,11.11,1588.13,0.34,4.98,2.24,13.14,7.88,-19.53,-27.08,1275.5,0.23,-3.51,-4.2,65.89,2.87,12.02,-2.67,2.52,-2.7,4.47,-12.28,2.32,-3.58,3.21,-15.6
DTE,2019-07-24,3019.56,1.18,2.52,7.06,1580.42,1.91,3.29,-5.94,12.07,-13.6,-20.9,-2.74,1422.8,0.11,0.6,16.25,55.88,-1.59,-3.49,-18.45,2.05,0.59,2.5,-33.4,1.82,1.9,3.53,-38.49
DTE,2019-10-28,3039.42,1.09,2.62,14.32,1571.93,1.26,3.38,5.94,13.11,-6.36,-23.87,-45.74,1490.0,0.51,-0.61,20.89,55.81,4.69,-0.18,-17.43,1.85,4.81,20.64,-31.01,1.67,4.9,24.44,-33.47
DTE,2020-02-05,3334.69,1.87,2.72,22.08,1681.92,1.98,1.12,10.8,15.15,-7.57,9.39,-1.5,1557.8,-0.76,-0.54,18.96,50.75,-4.84,-19.79,-6.04,1.65,5.84,-9.64,-34.01,1.46,5.8,-10.76,-36.63
DTE,2020-04-28,2863.39,4.63,12.67,-2.8,1298.08,9.53,14.67,-18.42,33.57,-26.07,-48.78,155.87,1710.5,1.92,5.33,33.34,12.34,23.28,-42.63,-80.69,0.61,-1.45,-2.71,-70.01,0.37,1.37,-4.4,-79.45
DTE,2020-07-28,3218.44,-1.19,6.96,6.81,1469.76,-1.19,6.6,-7.31,25.44,2.42,-26.75,82.5,1944.7,5.55,9.72,36.02,41.04,-2.19,6.63,-29.3,0.58,-2.35,-13.15,-65.31,0.27,-1.12,-9.52,-82.85
DTE,2020-10-27,3390.68,-1.52,1.17,11.65,1590.71,-1.67,5.32,0.86,33.35,13.63,27.34,152.65,1908.8,-0.08,1.92,28.37,39.57,-4.56,-2.54,-28.75,0.78,-4.66,11.78,-59.46,0.34,-4.56,17.54,-80.21
DTE,2021-02-19,3906.71,-0.25,1.42,17.05,2266.69,-0.82,4.91,35.03,22.05,3.76,2.18,29.1,1775.8,-2.69,-4.83,7.98,59.24,1.72,11.27,10.98,1.35,12.08,29.33,119.41,0.58,19.79,41.71,57.45
DTE,2021-04-27,4186.72,1.25,5.34,46.22,2301.27,5.17,3.59,77.28,17.56,-6.0,-6.89,-47.69,1778.0,0.04,2.64,3.95,62.94,0.8,3.23,410.05,1.62,3.71,-3.39,155.03,0.88,9.48,-3.2,211.35
DVA,2016-08-08,2180.89,0.46,2.39,3.65,1230.42,0.93,4.51,0.63,11.5,-7.56,-12.88,-5.97,1333.4,-1.33,-1.71,18.71,43.02,7.39,-5.26,-0.65,1.58,2.99,3.4,-22.97,1.14,5.86,4.31,-16.45
DVA,2016-11-02,2097.94,-1.94,-2.44,-0.21,1162.52,-3.51,-6.23,-2.34,19.32,35.67,41.75,24.56,1306.8,3.32,-0.17,18.33,45.34,-7.81,-7.11,0.31,1.8,-2.39,3.63,-15.54,1.26,-5.75,-0.71,-20.09
DVA,2017-02-16,2347.22,1.71,3.32,22.39,1399.13,1.49,2.99,38.53,11.76,8.09,-5.77,-42.72,1240.0,0.4,2.37,2.39,53.36,0.68,4.46,74.04,2.45,1.7,1.96,37.41,1.94,2.86,3.96,55.28
DVA,2017-05-02,2391.17,0.11,1.2,15.89,1399.36,-0.83,0.97,24.75,10.59,-1.58,-14.39,-32.12,1255.1,-0.83,0.63,-2.65,47.66,-3.83,-5.81,3.79,2.3,-0.65,-2.01,57.69,1.81,-1.2,-2.68,80.58
DVA,2017-08-01,2476.35,-0.03,2.18,14.8,1428.33,-1.52,0.92,18.79,10.09,7.0,-9.75,-24.53,1272.6,1.67,2.57,-5.66,49.16,2.65,6.78,18.17,2.25,-1.36,-5.93,39.99,1.8,-1.26,-8.07,55.62
DVA,2017-11-07,2590.64,0.6,1.8,21.08,1479.09,-1.56,-1.63,23.76,9.89,-2.85,-4.26,-47.23,1273.7,0.53,-0.63,-0.36,57.2,5.19,15.37,27.42,2.31,-2.9,1.18,-2.66,1.98,-1.93,4.04,5.7
DVA,2018-02-13,2662.94,-1.19,-4.43,13.92,1494.95,-0.81,-6.09,7.04,24.97,-16.71,145.77,132.5,1328.1,0.15,-0.4,8.51,59.19,-6.63,-7.95,11.26,2.84,-0.14,7.7,30.34,2.55,-0.62,4.64,49.06
DVA,2018-05-03,2629.73,-1.4,-0.57,10.05,1546.56,-0.73,0.97,11.36,15.9,-2.09,-20.74,52.01,1310.7,-0.43,-1.88,6.87,68.43,0.35,7.98,50.33,2.95,-0.37,5.74,24.3,2.78,-0.68,6.96,43.25
DVA,2018-08-01,2813.36,-1.15,3.18,13.55,1669.26,-0.95,0.86,18.14,13.15,7.0,-15.71,27.92,1217.9,-1.1,-1.77,-4.24,67.66,-2.37,-8.49,36.44,3.0,0.94,6.08,28.66,2.88,0.59,5.58,49.35
DVA,2018-11-07,2813.89,3.77,-2.31,8.46,1582.16,4.68,-2.45,6.78,16.36,-22.94,2.57,67.28,1226.2,1.15,3.29,-4.32,61.67,-5.57,-17.73,8.55,3.21,2.19,2.29,26.95,3.06,3.13,2.24,32.28
DVA,2019-02-13,2753.03,0.78,6.6,3.38,1542.94,1.64,7.69,3.21,15.65,1.76,-17.93,-37.32,1310.8,0.1,1.68,-1.3,53.9,-0.2,6.71,-8.94,2.71,2.11,-2.73,-3.77,2.53,2.81,-3.48,-5.64
DVA,2019-05-07,2884.05,-2.1,-0.3,7.91,1582.31,-0.56,-0.02,0.21,19.32,47.26,50.7,30.98,1283.5,0.05,-0.53,-2.19,61.4,-3.93,-2.66,-13.19,2.45,-2.51,-2.24,-14.41,2.25,-2.0,-2.76,-18.17
DVA,2019-08-01,2953.56,-1.67,-0.65,4.98,1550.76,-0.68,-0.63,-7.1,17.87,40.27,38.21,35.89,1420.9,0.5,1.16,16.67,53.95,-3.7,-4.09,-20.26,1.89,-8.99,-6.88,-38.02,1.68,-9.88,-9.0,-43.0
DVA,2019-11-05,3074.62,1.24,4.62,12.28,1599.61,1.43,6.8,3.37,13.1,-0.76,-26.65,-34.37,1480.8,-0.42,-1.13,20.41,57.23,3.04,8.49,-9.3,1.87,3.78,6.51,-31.6,1.67,2.08,6.03,-34.7
DVA,2020-02-10,3352.09,3.18,2.36,23.7,1667.67,2.17,0.16,9.79,15.04,-16.3,19.94,-5.82,1574.7,-0.16,1.48,20.48,49.57,-1.08,-16.77,-5.42,1.55,-3.49,-13.48,-39.57,1.37,-4.0,-14.67,-42.44
DVA,2020-05-05,2868.44,0.18,15.26,-0.54,1273.51,-1.89,21.05,-19.52,33.61,0.12,-28.18,73.96,1704.4,-0.36,4.33,32.79,24.56,99.03,-13.34,-60.0,0.66,4.78,-9.88,-68.01,0.37,1.93,-10.22,-80.24
DVA,2020-07-30,3246.22,0.33,4.71,9.91,1495.1,0.33,3.73,-3.59,24.76,-5.06,-18.63,38.56,1942.3,2.82,8.33,36.7,39.92,-2.8,1.66,-26.01,0.54,-8.15,-20.91,-66.1,0.23,-16.06,-25.08,-83.92
DVA,2020-10-29,3310.11,-4.15,-1.57,8.97,1561.58,-4.21,3.57,-0.06,37.59,33.72,42.55,184.34,1865.6,-1.87,-1.16,23.44,36.17,-11.0,-10.07,-33.24,0.83,-0.71,9.58,-53.3,0.37,0.54,14.81,-76.54
DVA,2021-02-11,3916.38,1.15,3.03,16.08,2285.32,3.76,7.39,34.93,21.25,-2.39,-8.92,50.18,1824.9,2.01,-0.98,15.86,58.24,3.57,9.45,13.26,1.16,-1.03,5.56,90.15,0.46,-1.28,1.32,35.19
DVA,2021-04-29,4211.47,1.85,6.39,44.6,2295.46,2.82,4.54,75.14,17.61,-5.88,-10.2,-48.43,1768.1,-0.74,5.0,4.98,65.01,5.83,7.37,245.06,1.64,4.66,-4.65,140.47,0.87,6.25,-7.86,177.0
DVN,2016-08-02,2157.03,-0.56,2.57,3.04,1202.35,-1.19,3.94,-2.16,13.37,2.45,-9.48,2.85,1364.4,3.31,2.07,25.15,39.51,-7.95,-19.35,-11.53,1.54,1.45,12.52,-25.46,1.08,-2.36,12.92,-21.25
DVN,2016-11-01,2111.72,-1.47,-2.29,0.09,1177.94,-3.14,-5.45,-1.14,18.56,37.89,36.77,27.65,1286.4,1.14,-2.05,16.26,46.67,-6.59,-3.25,0.76,1.82,1.68,4.48,-15.47,1.29,-1.23,0.23,-20.22
DVN,2017-02-14,2337.58,1.94,2.77,21.32,1396.65,2.61,1.79,38.13,10.74,-4.87,-4.36,-51.86,1223.9,-0.83,2.39,-1.23,53.2,1.97,1.58,80.71,2.47,5.06,0.12,40.98,1.96,7.93,1.03,62.12
DVN,2017-05-02,2391.17,0.11,1.2,15.89,1399.36,-0.83,0.97,24.75,10.59,-1.58,-14.39,-32.12,1255.1,-0.83,0.63,-2.65,47.66,-3.83,-5.81,3.79,2.3,-0.65,-2.01,57.69,1.81,-1.2,-2.68,80.58
DVN,2017-08-01,2476.35,-0.03,2.18,14.8,1428.33,-1.52,0.92,18.79,10.09,7.0,-9.75,-24.53,1272.6,1.67,2.57,-5.66,49.16,2.65,6.78,18.17,2.25,-1.36,-5.93,39.99,1.8,-1.26,-8.07,55.62
DVN,2017-10-31,2575.26,0.24,1.82,21.95,1502.53,0.14,-0.46,27.56,10.18,-8.78,7.72,-45.15,1267.0,-0.63,-0.45,-0.35,54.38,3.64,7.51,16.05,2.38,-2.78,0.25,-3.1,2.01,-2.24,2.08,3.24
DVN,2018-02-20,2716.26,2.27,-3.35,14.83,1529.99,2.62,-4.23,8.48,20.6,-19.56,82.79,78.05,1328.8,0.35,-0.23,7.38,61.9,4.4,-2.32,14.5,2.89,1.87,10.38,27.28,2.65,3.88,9.42,46.95
DVN,2018-05-01,2654.8,0.77,2.82,11.03,1550.33,-0.19,3.87,10.79,15.49,-14.04,-34.42,46.27,1303.8,-2.07,-2.85,3.88,67.25,-0.66,6.73,41.1,2.98,-1.59,7.24,26.85,2.82,-0.49,8.96,46.17
DVN,2018-07-31,2816.29,-0.15,3.6,13.73,1670.8,-0.56,1.69,16.98,12.83,3.38,-20.26,27.16,1223.7,-0.02,-2.21,-3.84,68.76,0.35,-7.27,39.87,2.96,0.95,4.7,26.83,2.85,1.21,4.59,47.26
DVN,2018-11-06,2755.45,2.71,-4.47,6.36,1556.1,3.28,-4.51,5.21,19.91,-14.73,26.9,101.31,1223.8,0.1,3.33,-3.92,62.21,-6.0,-16.26,8.76,3.21,1.74,2.32,26.04,3.05,2.11,1.87,31.01
DVN,2019-02-19,2779.76,2.58,5.46,1.74,1574.47,3.65,7.31,2.0,14.88,-6.83,-17.61,-23.54,1340.1,2.53,3.8,-0.97,56.09,7.02,7.72,-9.06,2.65,-1.38,-2.4,-10.3,2.47,-0.88,-3.02,-11.56
DVN,2019-04-30,2945.83,0.41,3.93,11.25,1591.21,0.39,3.34,3.2,13.12,6.84,-4.3,-17.64,1282.8,1.06,-0.79,-2.54,63.91,-3.6,6.27,-6.8,2.51,-0.52,-0.12,-11.93,2.28,-1.43,-1.51,-16.44
DVN,2019-08-06,2881.77,-4.36,-3.16,1.1,1502.09,-5.27,-3.8,-10.82,20.17,44.69,44.48,78.97,1472.4,2.99,5.4,21.83,53.63,-7.61,-6.99,-22.29,1.74,-13.95,-17.43,-46.08,1.55,-16.16,-16.79,-49.66
DVN,2019-11-05,3074.62,1.24,4.62,12.28,1599.61,1.43,6.8,3.37,13.1,-0.76,-26.65,-34.37,1480.8,-0.42,-1.13,20.41,57.23,3.04,8.49,-9.3,1.87,3.78,6.51,-31.6,1.67,2.08,6.03,-34.7
DVN,2020-02-18,3370.29,0.54,1.61,21.24,1683.52,0.95,-1.27,6.93,14.83,-1.4,20.37,-0.34,1600.0,1.61,3.29,19.39,52.05,5.0,-11.06,-7.2,1.56,-2.14,-10.57,-39.92,1.39,-1.28,-10.42,-41.67
DVN,2020-05-05,2868.44,0.18,15.26,-0.54,1273.51,-1.89,21.05,-19.52,33.61,0.12,-28.18,73.96,1704.4,-0.36,4.33,32.79,24.56,99.03,-13.34,-60.0,0.66,4.78,-9.88,-68.01,0.37,1.93,-10.22,-80.24
DVN,2020-08-04,3306.51,2.74,3.99,14.74,1517.21,3.23,5.15,1.01,23.76,-6.6,-14.96,17.8,2001.2,2.91,11.89,35.91,41.7,1.61,2.63,-22.25,0.51,-11.05,-18.64,-66.84,0.19,-22.92,-34.56,-85.93
DVN,2020-10-29,3310.11,-4.15,-1.57,8.97,1561.58,-4.21,3.57,-0.06,37.59,33.72,42.55,184.34,1865.6,-1.87,-1.16,23.44,36.17,-11.0,-10.07,-33.24,0.83,-0.71,9.58,-53.3,0.37,0.54,14.81,-76.54
DVN,2021-02-16,3932.59,0.43,3.61,16.68,2272.89,-0.74,5.45,35.01,21.46,1.04,-7.7,44.71,1797.2,-1.89,-2.87,12.32,60.05,3.59,12.1,15.37,1.3,12.27,17.13,107.51,0.56,18.35,25.5,59.37
DVN,2021-05-04,4164.66,-0.53,2.13,45.19,2248.29,-2.3,-0.73,76.54,19.48,10.93,8.77,-42.04,1775.8,-0.12,2.83,4.19,65.69,4.37,12.0,167.47,1.59,-1.73,-4.44,144.92,0.82,-4.98,-5.41,180.2
DXCM,2017-08-01,2476.35,-0.03,2.18,14.8,1428.33,-1.52,0.92,18.79,10.09,7.0,-9.75,-24.53,1272.6,1.67,2.57,-5.66,49.16,2.65,6.78,18.17,2.25,-1.36,-5.93,39.99,1.8,-1.26,-8.07,55.62
DXCM,2017-11-01,2579.36,0.87,1.77,22.95,1492.78,-0.05,-1.27,28.41,10.2,-9.17,7.26,-47.2,1274.1,-0.1,0.2,-0.96,54.3,4.06,7.7,16.35,2.38,-3.1,0.25,0.34,2.02,-2.27,2.69,8.53
DXCM,2018-02-27,2744.28,1.03,-4.48,16.1,1536.47,0.42,-4.45,10.8,18.59,-9.76,67.78,43.89,1315.5,-1.0,-2.67,5.02,63.01,1.79,-4.73,16.66,2.91,-1.19,4.87,25.08,2.67,-0.37,4.3,44.5
DXCM,2018-05-02,2635.67,-0.14,0.81,10.37,1554.91,0.29,2.83,11.79,15.97,-10.48,-24.31,49.53,1302.6,-1.41,-2.27,4.51,67.93,-0.18,6.96,42.05,2.96,-0.87,6.81,26.99,2.8,-0.6,8.23,45.56
