Ticker,Publish Date,Earning Date,epsestimate,epsactual,epssurprisepct
VRSN,2017-02-17,2017-02-09,0.88,0.92,4.07
VRSN,2017-04-27,2017-04-27,0.94,0.96,1.91
VRSN,2017-07-27,2017-07-27,0.99,1.05,5.74
VRSN,2017-10-26,2017-10-26,0.97,1.0,2.77
VRSN,2018-02-16,2018-02-08,0.97,0.96,-1.13
VRSN,2018-04-26,2018-04-26,1.06,1.07,1.04
VRSN,2018-07-26,2018-07-26,1.14,1.18,3.96
VRSN,2018-10-25,2018-10-25,1.2,1.23,2.93
VRSN,2019-02-15,2019-02-07,1.21,1.58,30.69
VRSN,2019-04-25,2019-04-25,1.25,1.31,4.8
VRSN,2019-07-25,2019-07-25,1.29,1.33,3.26
VRSN,2019-10-24,2019-10-24,1.31,1.36,3.66
VRSN,2020-02-14,2020-02-06,1.33,1.31,-1.58
VRSN,2020-04-23,2020-04-23,1.28,2.86,123.96
VRSN,2020-07-23,2020-07-23,1.27,1.32,3.69
VRSN,2020-10-22,2020-10-22,1.25,1.49,18.73
VRSN,2021-02-19,2021-02-11,1.29,1.38,6.98
VRSN,2021-04-22,2021-04-22,1.3,1.33,2.31
VRTX,2016-08-01,2016-07-27,0.21,0.24,16.5
VRTX,2016-10-31,2016-10-25,0.18,0.16,-11.11
VRTX,2017-02-23,2017-01-25,0.29,0.35,21.95
VRTX,2017-04-28,2017-04-27,0.39,0.41,4.06
VRTX,2017-07-28,2017-07-26,0.35,0.39,10.48
VRTX,2017-10-30,2017-10-25,0.31,0.53,69.33
VRTX,2018-02-15,2018-01-31,0.53,0.61,15.09
VRTX,2018-04-27,2018-04-26,0.63,0.76,20.83
VRTX,2018-07-26,2018-07-25,0.75,0.94,25.84
VRTX,2018-10-25,2018-10-24,1.02,1.09,6.97
VRTX,2019-02-13,2019-02-05,1.06,1.3,22.41
VRTX,2019-05-01,2019-04-30,0.97,1.14,17.16
VRTX,2019-08-01,2019-07-31,1.07,1.26,18.09
VRTX,2019-10-31,2019-10-30,1.15,1.23,7.05
VRTX,2020-02-13,2020-01-30,1.21,1.7,40.85
VRTX,2020-05-01,2020-04-29,1.85,2.56,38.75
VRTX,2020-07-31,2020-07-30,2.07,2.61,25.84
VRTX,2020-10-30,2020-10-29,2.34,2.64,12.68
VRTX,2021-02-11,2021-02-01,2.59,2.51,-3.09
VRTX,2021-04-30,2021-04-29,2.69,2.98,10.82
VTR,2016-07-29,2016-07-29,0.38,0.42,11.7
VTR,2016-10-28,2016-10-28,0.41,0.42,1.45
VTR,2017-02-14,2017-02-10,0.43,0.58,35.51
VTR,2017-04-28,2017-04-28,0.4,0.55,36.14
VTR,2017-07-28,2017-07-28,0.45,0.42,-5.83
VTR,2017-10-27,2017-10-27,0.45,1.71,276.65
VTR,2018-02-09,2018-02-09,0.63,1.09,73.02
VTR,2018-04-27,2018-04-27,0.43,0.22,-48.36
VTR,2018-07-27,2018-07-27,0.37,0.46,23.32
VTR,2018-10-26,2018-10-26,0.36,0.28,-23.08
VTR,2019-02-08,2019-02-08,0.35,0.17,-51.01
VTR,2019-04-29,2019-04-26,0.31,0.35,12.54
VTR,2019-07-26,2019-07-26,0.32,0.58,80.69
VTR,2019-10-25,2019-10-25,0.32,0.23,-27.9
VTR,2020-02-24,2020-02-20,0.27,0.03,-89.01
VTR,2020-05-08,2020-05-08,0.22,1.26,480.65
VTR,2020-08-07,2020-08-07,0.27,-0.43,-257.51
VTR,2020-11-09,2020-11-06,0.03,0.03,7.14
VTR,2021-02-23,2021-02-18,0.07,0.29,339.39
VTR,2021-05-07,2021-05-07,0.02,-0.15,-1037.5
VTRS,2021-05-10,2021-05-10,0.8,0.92,15.14
VZ,2016-07-29,2016-07-26,0.92,0.94,2.17
VZ,2016-10-26,2016-10-20,0.99,1.01,2.54
VZ,2017-02-21,2017-01-24,0.89,0.86,-3.8
VZ,2017-04-27,2017-04-20,0.96,0.95,-1.14
VZ,2017-08-03,2017-07-27,0.96,0.96,0.1
VZ,2017-10-26,2017-10-19,0.98,0.98,0.51
VZ,2018-02-23,2018-01-23,0.88,0.86,-2.6
VZ,2018-05-01,2018-04-24,1.1,1.17,6.07
VZ,2018-07-31,2018-07-24,1.14,1.2,4.9
VZ,2018-10-30,2018-10-23,1.19,1.22,2.87
VZ,2019-02-15,2019-01-29,1.09,1.12,2.94
VZ,2019-04-26,2019-04-23,1.17,1.2,2.83
VZ,2019-08-08,2019-08-01,1.2,1.23,2.41
VZ,2019-10-30,2019-10-25,1.24,1.25,0.81
VZ,2020-02-21,2020-01-30,1.14,1.13,-1.22
VZ,2020-04-27,2020-04-24,1.22,1.26,3.03
VZ,2020-07-28,2020-07-24,1.15,1.18,2.7
VZ,2020-10-27,2020-10-21,1.22,1.25,2.8
VZ,2021-02-25,2021-01-26,1.17,1.21,3.42
VZ,2021-04-27,2021-04-21,1.29,1.31,1.55
WAT,2016-08-05,2016-07-26,1.45,1.58,9.12
WAT,2016-11-07,2016-10-25,1.57,1.57,-0.19
WAT,2017-02-24,2017-01-24,2.13,2.21,3.9
WAT,2017-05-05,2017-04-25,1.33,1.46,9.53
WAT,2017-08-04,2017-07-25,1.71,1.76,2.86
WAT,2017-11-03,2017-10-24,1.74,1.77,1.61
WAT,2018-02-27,2018-01-23,2.44,2.51,2.7
WAT,2018-05-04,2018-04-24,1.55,1.59,2.38
WAT,2018-08-03,2018-07-24,1.92,1.95,1.67
WAT,2018-11-02,2018-10-23,1.9,1.92,0.89
WAT,2019-05-03,2019-04-23,1.72,1.6,-7.19
WAT,2019-07-31,2019-07-30,2.11,2.14,1.37
WAT,2019-10-30,2019-10-29,2.13,2.13,0.09
WAT,2020-02-25,2020-02-04,3.01,3.2,6.38
WAT,2020-04-29,2020-04-28,1.47,1.15,-21.56
WAT,2020-07-29,2020-07-28,1.54,2.1,36.19
WAT,2020-10-28,2020-10-27,1.93,2.16,11.92
WAT,2021-02-24,2021-02-02,2.89,3.65,26.47
WAT,2021-05-06,2021-05-05,1.57,2.29,46.14
WEC,2016-08-05,2016-07-27,0.56,0.57,1.6
WEC,2016-11-04,2016-10-26,0.61,0.69,12.93
WEC,2017-02-28,2017-02-01,0.61,0.61,0.49
WEC,2017-05-05,2017-05-02,1.06,1.12,5.56
WEC,2017-08-04,2017-07-26,0.58,0.63,7.88
WEC,2017-11-03,2017-10-26,0.67,0.68,2.1
WEC,2018-02-28,2018-01-31,0.68,0.71,4.87
WEC,2018-05-04,2018-05-01,1.17,1.23,5.58
WEC,2018-08-03,2018-07-31,0.67,0.73,8.31
WEC,2018-11-02,2018-10-31,0.71,0.74,4.52
WEC,2019-02-26,2019-02-12,0.63,0.65,2.69
WEC,2019-05-03,2019-04-25,1.25,1.33,6.06
WEC,2019-08-06,2019-08-05,0.7,0.74,5.11
WEC,2019-11-07,2019-11-06,0.71,0.74,3.64
WEC,2020-02-27,2020-01-30,0.72,0.77,7.09
WEC,2020-05-07,2020-05-04,1.32,1.43,8.5
WEC,2020-08-06,2020-08-04,0.69,0.76,10.95
WEC,2020-11-06,2020-11-03,0.76,0.84,10.53
WEC,2021-02-25,2021-02-04,0.73,0.76,3.83
WEC,2021-05-06,2021-05-03,1.47,1.61,9.3
WELL,2016-08-02,2016-08-02,0.5,0.54,8.0
WELL,2016-11-02,2016-11-02,0.53,0.93,76.81
WELL,2017-02-22,2017-02-22,0.45,0.91,102.22
WELL,2017-05-05,2017-05-05,0.42,0.86,102.83
WELL,2017-07-28,2017-07-28,0.44,0.51,15.91
WELL,2017-11-07,2017-11-07,0.46,0.2,-56.9
WELL,2018-02-28,2018-02-22,0.45,-0.3,-166.82
WELL,2018-05-04,2018-04-26,0.35,1.17,234.29
WELL,2018-08-02,2018-07-27,0.43,0.41,-5.31
WELL,2018-10-30,2018-10-30,0.5,0.17,-65.73
WELL,2019-02-25,2019-02-12,0.52,0.27,-48.37
WELL,2019-04-30,2019-04-30,0.4,0.71,77.5
WELL,2019-08-01,2019-07-31,0.5,0.34,-32.54
WELL,2019-10-30,2019-10-28,0.47,1.45,209.83
WELL,2020-02-14,2020-02-12,0.3,0.55,83.33
WELL,2020-05-07,2020-05-06,0.35,0.75,116.76
WELL,2020-08-06,2020-08-05,0.2,0.42,115.38
WELL,2020-10-29,2020-10-28,0.16,0.77,378.26
WELL,2021-02-10,2021-02-09,0.18,0.39,115.47
WELL,2021-04-29,2021-04-28,0.23,0.17,-25.44
WMB,2016-08-02,2016-08-01,0.2,-0.54,-371.36
WMB,2016-10-31,2016-10-31,0.17,0.08,-52.94
WMB,2017-02-22,2017-02-15,0.18,-0.02,-110.99
WMB,2017-05-04,2017-05-03,0.21,0.45,112.26
WMB,2017-08-03,2017-08-02,0.21,0.1,-51.92
WMB,2017-11-02,2017-11-01,0.18,0.04,-77.14
WMB,2018-02-22,2018-02-14,0.2,0.36,80.0
WMB,2018-05-03,2018-05-02,0.21,0.18,-15.09
WMB,2018-08-02,2018-08-01,0.18,0.16,-9.6
WMB,2018-11-01,2018-10-31,0.21,0.13,-38.39
WMB,2019-02-21,2019-02-13,0.24,0.19,-21.49
WMB,2019-05-02,2019-05-01,0.22,0.22,0.92
WMB,2019-08-01,2019-07-31,0.23,0.26,15.56
WMB,2019-10-31,2019-10-30,0.25,0.26,4.84
WMB,2020-02-24,2020-02-19,0.24,0.24,-1.64
WMB,2020-05-04,2020-05-04,0.26,-0.43,-263.5
WMB,2020-08-03,2020-08-03,0.24,0.25,3.31
WMB,2020-11-02,2020-11-02,0.27,0.25,-7.75
WMB,2021-02-24,2021-02-22,0.31,0.09,-70.68
WMB,2021-05-03,2021-05-03,0.29,0.35,19.86
WY,2016-08-05,2016-08-05,0.22,0.17,-23.08
WY,2016-10-28,2016-10-28,0.22,0.23,5.5
WY,2017-02-24,2017-02-03,0.16,0.14,-14.11
WY,2017-04-28,2017-04-28,0.18,0.22,20.22
WY,2017-07-28,2017-07-28,0.27,0.28,2.94
WY,2017-10-27,2017-10-27,0.32,0.34,7.59
WY,2018-02-16,2018-02-02,0.35,0.31,-12.18
WY,2018-04-27,2018-04-27,0.34,0.36,7.46
WY,2018-07-27,2018-07-27,0.43,0.44,3.53
WY,2018-10-26,2018-10-26,0.37,0.28,-24.93
WY,2019-02-15,2019-02-01,0.11,0.1,-12.28
WY,2019-04-26,2019-04-26,0.09,0.11,22.22
WY,2019-07-26,2019-07-26,0.1,0.16,66.67
WY,2019-10-25,2019-10-25,0.1,0.08,-18.37
WY,2020-02-14,2020-01-31,0.06,0.03,-45.45
WY,2020-05-01,2020-05-01,0.13,0.18,35.34
WY,2020-07-31,2020-07-31,0.01,0.11,2100.0
WY,2020-10-30,2020-10-30,0.47,0.52,11.59
WY,2021-02-19,2021-01-29,0.46,0.48,3.45
WY,2021-04-30,2021-04-30,0.91,0.91,0.0
XEL,2016-08-04,2016-08-03,0.4,0.39,-3.23
XEL,2016-10-28,2016-10-27,0.87,0.9,3.45
XEL,2017-02-24,2017-02-02,0.44,0.45,2.97
XEL,2017-04-28,2017-04-27,0.49,0.47,-3.29
XEL,2017-07-28,2017-07-27,0.42,0.45,7.4
XEL,2017-10-27,2017-10-26,0.92,0.97,5.21
XEL,2018-02-23,2018-02-07,0.43,0.42,-1.41
XEL,2018-04-27,2018-04-26,0.51,0.57,12.43
XEL,2018-07-27,2018-07-26,0.47,0.52,10.4
XEL,2018-10-26,2018-10-25,0.98,0.96,-1.84
XEL,2019-02-22,2019-01-31,0.42,0.42,0.48
XEL,2019-04-26,2019-04-25,0.62,0.61,-1.13
XEL,2019-08-01,2019-08-01,0.51,0.46,-10.51
XEL,2019-10-25,2019-10-24,1.03,1.01,-2.23
XEL,2020-02-21,2020-01-30,0.54,0.56,4.67
XEL,2020-05-07,2020-05-07,0.6,0.56,-6.04
XEL,2020-07-31,2020-07-30,0.48,0.54,12.97
XEL,2020-10-29,2020-10-29,1.06,1.14,7.85
XEL,2021-02-17,2021-01-28,0.55,0.54,-0.92
XEL,2021-04-29,2021-04-29,0.61,0.67,10.56
XOM,2016-08-03,2016-07-29,0.64,0.41,-35.94
XOM,2016-11-03,2016-10-28,0.58,0.63,8.25
XOM,2017-02-22,2017-01-31,0.7,0.9,27.84
XOM,2017-05-03,2017-04-28,0.85,0.95,11.9
XOM,2017-08-02,2017-07-28,0.84,0.78,-6.7
XOM,2017-11-01,2017-10-27,0.86,0.93,8.01
XOM,2018-02-28,2018-02-02,1.04,0.88,-15.14
XOM,2018-05-03,2018-04-27,1.12,1.09,-2.85
XOM,2018-08-02,2018-07-27,1.27,0.92,-27.56
XOM,2018-11-07,2018-11-02,1.23,1.46,18.31
XOM,2019-02-27,2019-02-01,1.08,1.41,30.92
XOM,2019-05-02,2019-04-26,0.7,0.55,-21.54
XOM,2019-08-07,2019-08-02,0.66,0.61,-7.72
XOM,2019-11-06,2019-11-01,0.67,0.67,0.3
XOM,2020-02-26,2020-01-31,0.43,0.41,-5.31
XOM,2020-05-06,2020-05-01,0.0,0.53,
XOM,2020-08-05,2020-07-31,-0.61,-0.7,-14.38
XOM,2020-11-04,2020-10-30,-0.25,-0.18,28.85
XOM,2021-02-24,2021-02-02,0.01,0.03,150.0
XOM,2021-05-05,2021-04-30,0.59,0.65,10.92
XRAY,2016-08-05,2016-08-05,0.7,0.76,8.57
XRAY,2016-11-04,2016-11-04,0.63,0.66,5.26
XRAY,2017-03-01,2017-02-17,0.65,0.67,3.08
XRAY,2017-05-10,2017-05-09,0.5,0.49,-2.2
XRAY,2017-08-09,2017-08-09,0.65,0.65,-0.31
XRAY,2017-11-09,2017-11-03,0.66,0.7,6.87
XRAY,2018-03-15,2018-03-01,0.81,0.82,0.99
XRAY,2018-05-07,2018-05-06,0.42,0.45,6.89
XRAY,2018-08-07,2018-08-07,0.59,0.6,1.69
XRAY,2018-11-08,2018-11-08,0.46,0.38,-18.1
XRAY,2019-03-08,2019-03-01,0.54,0.58,8.01
XRAY,2019-05-03,2019-05-03,0.39,0.49,26.29
XRAY,2019-08-02,2019-08-02,0.63,0.66,5.26
XRAY,2019-11-07,2019-11-07,0.5,0.57,13.1
XRAY,2020-03-02,2020-03-02,0.75,0.73,-2.28
XRAY,2020-05-11,2020-05-08,0.39,0.43,11.69
XRAY,2020-08-06,2020-08-06,-0.02,-0.18,-650.0
XRAY,2020-11-05,2020-11-05,0.32,0.67,110.69
XRAY,2021-03-01,2021-03-01,0.64,0.87,35.73
XRAY,2021-05-06,2021-05-06,0.56,0.72,28.11
XYL,2016-08-02,2016-08-02,0.47,0.48,1.27
XYL,2016-11-01,2016-11-01,0.53,0.54,1.31
XYL,2017-02-23,2017-02-02,0.65,0.66,1.85
XYL,2017-05-02,2017-05-02,0.38,0.39,2.63
XYL,2017-08-01,2017-08-01,0.57,0.59,3.69
XYL,2017-10-31,2017-10-31,0.64,0.65,2.36
XYL,2018-02-23,2018-02-01,0.76,0.76,-0.13
XYL,2018-05-01,2018-05-01,0.52,0.51,-0.97
XYL,2018-07-31,2018-07-31,0.71,0.73,3.4
XYL,2018-10-30,2018-10-30,0.77,0.77,0.13
XYL,2019-02-22,2019-01-31,0.88,0.88,0.11
XYL,2019-05-02,2019-05-02,0.56,0.52,-7.64
XYL,2019-08-01,2019-08-01,0.79,0.79,-0.13
XYL,2019-10-31,2019-10-31,0.82,0.82,0.0
XYL,2020-02-28,2020-02-06,0.89,0.89,0.0
XYL,2020-05-05,2020-05-05,0.37,0.23,-37.16
XYL,2020-07-30,2020-07-30,0.39,0.4,3.63
XYL,2020-10-29,2020-10-29,0.51,0.62,22.53
XYL,2021-02-26,2021-02-04,0.68,0.81,19.65
XYL,2021-05-04,2021-05-04,0.38,0.56,48.94
YUM,2016-07-19,2016-07-13,0.74,0.75,1.49
YUM,2016-10-11,2016-10-05,1.1,1.09,-0.91
YUM,2017-02-22,2017-02-09,0.74,0.79,6.76
YUM,2017-05-10,2017-05-03,0.6,0.65,8.7
YUM,2017-08-08,2017-08-03,0.61,0.68,11.29
YUM,2017-11-08,2017-11-02,0.67,0.68,1.8
YUM,2018-02-22,2018-02-08,0.8,0.96,20.75
YUM,2018-05-09,2018-05-02,0.68,0.9,31.58
YUM,2018-08-07,2018-08-02,0.74,0.82,10.22
YUM,2018-11-07,2018-10-31,0.83,1.04,25.45
YUM,2019-02-21,2019-02-07,0.95,0.4,-57.85
YUM,2019-05-08,2019-05-01,0.81,0.82,1.74
YUM,2019-08-09,2019-08-01,0.87,0.93,6.53
YUM,2019-11-05,2019-10-30,0.94,0.8,-15.07
YUM,2020-02-20,2020-02-06,1.13,1.0,-11.35
YUM,2020-05-06,2020-04-29,0.66,0.64,-2.74
YUM,2020-08-05,2020-07-30,0.53,0.82,55.89
YUM,2020-11-05,2020-10-29,0.8,1.01,25.94
YUM,2021-02-22,2021-02-04,1.01,1.15,14.2
YUM,2021-05-05,2021-04-28,0.87,1.07,23.41
ZBH,2016-08-08,2016-07-28,1.97,2.02,2.69
ZBH,2016-11-08,2016-10-31,1.79,1.79,-0.06
ZBH,2017-05-09,2017-04-27,2.11,2.13,0.95
ZBH,2017-08-08,2017-07-27,2.1,2.08,-0.76
ZBH,2017-11-06,2017-11-01,1.74,1.72,-1.15
ZBH,2018-02-27,2018-01-30,2.1,2.1,0.1
ZBH,2018-05-08,2018-04-26,1.89,1.91,1.27
ZBH,2018-08-06,2018-07-27,1.88,1.92,2.13
ZBH,2018-11-01,2018-10-26,1.61,1.63,1.56
ZBH,2019-02-26,2019-02-01,2.17,2.18,0.32
ZBH,2019-05-06,2019-04-26,1.86,1.87,0.38
ZBH,2019-08-05,2019-07-26,1.91,1.93,0.84
ZBH,2019-11-05,2019-11-05,1.75,1.77,1.03
ZBH,2020-02-21,2020-02-04,2.27,2.3,1.46
ZBH,2020-05-11,2020-05-11,1.38,1.7,22.92
ZBH,2020-08-05,2020-08-04,-0.73,0.05,106.84
ZBH,2020-11-06,2020-11-06,1.07,1.81,69.63
ZBH,2021-02-22,2021-02-05,2.06,2.11,2.58
ZBH,2021-05-04,2021-05-04,1.53,1.71,11.84
ZBRA,2016-08-09,2016-08-09,1.06,1.34,27.01
ZBRA,2016-11-15,2016-11-15,1.41,1.43,1.2
ZBRA,2017-02-27,2017-02-23,1.73,1.93,11.88
ZBRA,2017-05-09,2017-05-09,1.3,1.37,5.71
ZBRA,2017-08-08,2017-08-08,1.48,1.51,2.03
ZBRA,2017-11-07,2017-11-07,1.73,1.87,7.97
ZBRA,2018-02-22,2018-02-22,2.12,2.33,9.91
ZBRA,2018-05-08,2018-05-08,2.05,2.56,24.76
ZBRA,2018-08-07,2018-08-07,2.23,2.48,11.01
ZBRA,2018-11-06,2018-11-06,2.6,2.88,10.77
ZBRA,2019-02-14,2019-02-14,2.94,3.1,5.59
ZBRA,2019-04-30,2019-04-30,2.88,2.92,1.46
ZBRA,2019-07-30,2019-07-30,2.89,3.02,4.61
ZBRA,2019-10-30,2019-10-29,3.28,3.43,4.45
ZBRA,2020-02-13,2020-02-13,3.65,3.56,-2.47
ZBRA,2020-04-28,2020-04-28,2.64,2.67,1.02
ZBRA,2020-07-28,2020-07-28,2.28,2.41,5.79
ZBRA,2020-11-03,2020-11-03,2.81,3.27,16.2
ZBRA,2021-02-11,2021-02-11,3.8,4.46,17.37
ZBRA,2021-05-04,2021-05-04,4.34,4.79,10.34
ZTS,2016-08-05,2016-08-03,0.44,0.49,10.36
ZTS,2016-11-03,2016-11-02,0.47,0.52,11.83
ZTS,2017-02-16,2017-02-16,0.45,0.47,3.98
ZTS,2017-05-04,2017-05-04,0.48,0.53,10.42
ZTS,2017-08-08,2017-08-08,0.53,0.53,0.57
ZTS,2017-11-02,2017-11-02,0.62,0.65,4.5
ZTS,2018-02-15,2018-02-15,0.66,0.69,4.86
ZTS,2018-05-02,2018-05-02,0.69,0.75,8.07
ZTS,2018-08-02,2018-08-02,0.7,0.77,9.69
ZTS,2018-11-01,2018-11-01,0.77,0.83,7.93
ZTS,2019-02-14,2019-02-14,0.77,0.79,2.46
ZTS,2019-05-02,2019-05-02,0.79,0.88,11.82
ZTS,2019-08-09,2019-08-06,0.82,0.9,9.76
ZTS,2019-11-07,2019-11-07,0.88,0.94,6.46
ZTS,2020-02-13,2020-02-13,0.88,0.92,4.66
ZTS,2020-05-06,2020-05-06,0.86,0.95,10.21
ZTS,2020-08-06,2020-08-06,0.64,0.89,38.63
ZTS,2020-11-05,2020-11-05,0.92,1.1,19.83
ZTS,2021-02-16,2021-02-16,0.87,0.91,5.08
ZTS,2021-05-06,2021-05-06,1.03,1.26,22.33
CTVA,2019-05-31,2019-05-31,,,
CTVA,2019-08-06,2019-08-01,1.0,1.42,42.71
CTVA,2019-10-31,2019-10-31,-0.46,-0.39,14.85
CTVA,2020-02-14,2020-01-30,-0.12,0.07,157.85
CTVA,2020-05-07,2020-05-06,0.4,0.59,47.87
CTVA,2020-08-06,2020-08-05,1.24,1.26,1.61
CTVA,2020-11-05,2020-11-04,-0.42,-0.39,7.58
CTVA,2021-02-11,2021-02-03,-0.05,0.04,176.92
CTVA,2021-05-05,2021-05-04,0.65,0.79,21.91
CVX,2016-08-04,2016-07-29,0.32,0.35,8.7
CVX,2016-11-03,2016-10-28,0.37,0.49,31.02
CVX,2017-02-23,2017-01-27,0.64,0.21,-67.08
CVX,2017-05-04,2017-04-28,0.86,1.23,43.86
CVX,2017-08-03,2017-07-28,0.86,0.91,5.81
CVX,2017-11-02,2017-10-27,0.98,0.85,-12.82
CVX,2018-02-22,2018-02-02,1.22,0.72,-40.98
CVX,2018-05-03,2018-04-27,1.48,1.9,28.21
CVX,2018-08-02,2018-07-27,2.09,1.78,-14.83
CVX,2018-11-08,2018-11-02,2.06,2.11,2.23
CVX,2019-02-22,2019-02-01,1.87,1.95,4.11
CVX,2019-05-02,2019-04-26,1.3,1.47,12.73
CVX,2019-08-07,2019-08-02,1.8,1.77,-1.88
CVX,2019-11-07,2019-11-01,1.45,1.55,6.82
CVX,2020-02-21,2020-01-31,1.45,1.49,2.9
CVX,2020-05-06,2020-05-01,0.68,1.29,89.15
CVX,2020-08-05,2020-07-31,-0.88,-1.59,-80.07
CVX,2020-11-05,2020-10-30,-0.26,0.11,141.83
CVX,2021-02-25,2021-01-29,0.07,-0.01,-113.89
CVX,2021-05-06,2021-04-30,0.9,0.9,-0.11
CZR,2016-08-02,2016-08-02,-0.35,-0.35,0.85
CZR,2016-08-02,2016-08-04,0.38,0.23,-38.99
CZR,2016-11-07,2016-11-03,0.33,0.26,-20.49
CZR,2016-11-07,2016-11-07,-0.08,-5.9,-7183.95
CZR,2017-02-15,2017-02-14,,,
CZR,2017-05-02,2017-05-02,0.54,-3.71,-783.24
CZR,2017-05-02,2017-05-04,0.12,0.02,-82.61
CZR,2017-08-03,2017-08-02,0.23,-9.68,-4308.7
CZR,2017-08-03,2017-08-08,0.2,-0.69,-439.9
CZR,2017-11-02,2017-11-01,0.72,-3.14,-536.11
CZR,2017-11-02,2017-11-02,0.31,0.38,21.41
CZR,2018-03-08,2018-02-22,0.26,0.2,-21.57
CZR,2018-03-08,2018-03-07,0.02,0.23,858.33
CZR,2018-05-02,2018-05-02,-0.01,-0.05,-354.55
CZR,2018-05-02,2018-05-03,0.38,0.27,-29.32
CZR,2018-08-01,2018-08-01,0.05,0.04,-13.04
CZR,2018-08-01,2018-08-02,0.5,0.47,-5.24
CZR,2018-11-02,2018-11-01,0.0,0.14,6900.0
CZR,2018-11-02,2018-11-08,0.6,0.48,-19.46
CZR,2019-05-02,2019-05-01,-0.18,-0.32,-74.86
CZR,2019-05-02,2019-05-02,0.4,0.49,23.12
CZR,2019-08-06,2019-08-05,-0.03,-0.47,-1324.24
CZR,2019-08-06,2019-08-06,0.52,0.24,-53.67
CZR,2019-11-05,2019-11-05,-0.04,-0.53,-1104.55
CZR,2019-11-05,2019-11-06,0.63,0.47,-25.75
CZR,2020-05-11,2020-05-11,0.16,-2.25,-1533.12
CZR,2020-08-06,2020-08-06,-3.34,-1.25,62.57
CZR,2020-11-09,2020-11-05,-2.18,-6.09,-179.87
CZR,2021-03-01,2021-02-25,-1.97,-2.67,-35.26
CZR,2021-05-05,2021-05-04,-1.8,-2.03,-12.59
D,2016-08-03,2016-08-03,0.71,0.71,0.28
D,2016-11-09,2016-10-31,1.07,1.14,6.24
D,2017-02-28,2017-02-01,1.0,0.99,-1.39
D,2017-05-04,2017-05-04,0.96,0.97,1.25
D,2017-08-03,2017-08-02,0.67,0.67,0.3
D,2017-11-01,2017-10-30,1.02,1.04,2.26
D,2018-02-27,2018-01-29,0.89,0.91,1.9
D,2018-05-04,2018-04-27,1.05,1.14,9.09
D,2018-08-02,2018-08-01,0.79,0.86,9.14
D,2018-11-02,2018-11-01,1.13,1.15,1.77
D,2019-02-28,2019-02-01,0.9,0.89,-1.0
D,2019-05-03,2019-05-03,1.11,1.1,-1.17
D,2019-08-01,2019-07-31,0.76,0.77,0.92
D,2019-11-01,2019-11-01,1.14,1.18,3.6
D,2020-02-28,2020-02-11,1.16,1.18,1.99
D,2020-05-05,2020-05-05,1.09,1.09,-0.37
D,2020-08-05,2020-07-31,0.76,0.82,7.75
D,2020-11-06,2020-11-05,0.99,1.08,9.09
D,2021-02-25,2021-02-12,0.8,0.81,1.63
D,2021-05-04,2021-05-04,1.08,1.09,1.4
DAL,2016-07-15,2016-07-14,1.42,1.47,3.52
DAL,2016-10-13,2016-10-13,1.65,1.7,3.16
DAL,2017-01-12,2017-01-12,0.82,0.82,-0.12
DAL,2017-04-12,2017-04-12,0.75,0.77,3.36
DAL,2017-07-13,2017-07-13,1.67,1.64,-1.62
DAL,2017-10-11,2017-10-11,1.53,1.57,2.75
DAL,2018-02-23,2018-01-11,0.88,0.96,9.71
DAL,2018-04-12,2018-04-12,0.73,0.74,1.51
DAL,2018-07-12,2018-07-12,1.72,1.77,2.73
DAL,2018-10-11,2018-10-11,1.74,1.8,3.21
DAL,2019-02-15,2019-01-15,1.27,1.3,2.44
DAL,2019-04-10,2019-04-10,0.9,0.96,6.31
DAL,2019-07-11,2019-07-11,2.29,2.35,2.84
DAL,2019-10-10,2019-10-10,2.26,2.32,2.52
DAL,2020-02-13,2020-01-14,1.4,1.7,21.17
DAL,2020-04-22,2020-04-22,-0.7,-0.51,26.72
DAL,2020-07-15,2020-07-14,-4.07,-4.43,-8.82
DAL,2020-10-14,2020-10-13,-3.0,-3.3,-10.11
DAL,2021-02-12,2021-01-14,-2.5,-2.53,-1.2
DAL,2021-04-15,2021-04-15,-3.17,-3.55,-11.85
DE,2016-09-01,2016-08-19,0.94,1.55,64.37
DE,2016-12-19,2016-11-23,0.4,0.9,123.88
DE,2017-02-24,2017-02-17,0.55,0.61,11.72
DE,2017-06-02,2017-05-19,1.68,2.49,48.57
DE,2017-08-31,2017-08-18,1.95,1.97,0.97
DE,2017-12-18,2017-11-22,1.47,1.57,6.88
DE,2018-03-02,2018-02-16,1.2,1.31,9.35
DE,2018-05-31,2018-05-18,3.31,3.14,-5.25
DE,2018-08-30,2018-08-17,2.75,2.59,-5.65
DE,2018-12-17,2018-11-21,2.45,2.3,-6.05
DE,2019-02-28,2019-02-15,1.76,1.54,-12.3
DE,2019-05-30,2019-05-17,3.62,3.52,-2.63
DE,2019-08-29,2019-08-16,2.85,2.71,-4.95
DE,2019-12-19,2019-11-27,2.13,2.14,0.42
DE,2020-02-27,2020-02-21,1.25,1.63,30.3
DE,2020-05-28,2020-05-22,1.62,2.11,30.25
DE,2020-08-27,2020-08-21,1.26,2.57,103.65
DE,2020-12-17,2020-11-25,1.49,2.39,60.3
DE,2021-02-25,2021-02-19,2.17,3.87,78.75
DE,2021-05-27,2021-05-21,4.52,5.68,25.72
DHR,2016-07-25,2016-07-25,1.23,1.25,2.04
